edge,r,p,q
e11849,0.19574376387629133,6.131693891498285e-08,1.7686723936920693e-07
e11850,0.13194117756247714,0.00028293245913051573,0.00040765356276795773
e11851,0.12583659725580995,0.0005379871608739015,0.0007438446084339279
e11852,0.25633715843981947,9.192131528318194e-13,9.856674904323439e-12
e11853,0.11563883658534085,0.0014797533777900647,0.0019332387222966315
e11854,0.2305063268649781,1.541855854107638e-10,8.739086156861861e-10
e11855,0.2554097986557548,1.116210181671144e-12,1.1629624405893071e-11
e11856,0.17965748233523393,6.970199807743649e-07,1.5989276792403301e-06
e11857,0.16297850308053863,6.9594594717017914e-06,1.3118617361643046e-05
e11858,0.19855914315765505,3.9209377058044403e-08,1.1885249100610566e-07
e11859,0.20507509812944863,1.3584514455692743e-08,4.58267227781464e-08
e11860,0.15729062411266742,1.4507577653193029e-05,2.5797586926864556e-05
e11861,0.2665168318881387,1.0361661372795514e-13,1.4895718070967507e-12
e11862,0.24079152170660562,2.1522913134179883e-11,1.5275699153412334e-10
e11863,0.12895222506463278,0.0003889044756551424,0.00054911303146994
e11864,0.2986457648026346,5.602451320841495e-17,2.16483070455817e-15
e11865,0.17273110571789477,1.86160291005801e-06,3.898747412140012e-06
e11866,0.22876277786281754,2.133277114132108e-10,1.1605307427892004e-09
e11867,0.020959802082681268,0.5657903347331988,0.5795361159764596
e11868,0.23340797866445664,8.929915718876121e-11,5.365498876981728e-10
e11869,0.27216202028140146,2.9643594430220974e-14,5.050578160628402e-13
e11870,0.19603564565384687,5.8557093344764505e-08,1.6974306737957954e-07
e11871,0.20062286639158092,2.813469938036376e-08,8.805921951387839e-08
e11872,0.2811945655891745,3.762880971812182e-15,8.32940281858314e-14
e11873,0.1654051397609104,5.048049850997803e-06,9.755869868394316e-06
e11874,0.1258512451351591,0.0005371761155601015,0.0007428915731214355
e11875,0.20729452473634508,9.391734089843501e-09,3.29970883453188e-08
e11876,0.16917710788527,3.036423873681778e-06,6.106602838430256e-06
e11877,0.18451849522355582,3.418581132435753e-07,8.444608308772527e-07
e11878,0.26555642953851627,1.2782726527008205e-13,1.788862573048265e-12
e11879,0.09517714206858612,0.008966281689717978,0.010740324181387335
e11880,0.1804996832125116,6.169235689691409e-07,1.4337006916367985e-06
e11881,0.09974484841247568,0.006155704909247986,0.00749639114460773
e11882,0.10331613239308604,0.004540145656726514,0.005614522655285709
e11883,0.22494782676494948,4.301275313214041e-10,2.145247587292216e-09
e11884,0.3214589735424105,1.4603936059088125e-19,1.70951957397561e-17
e11885,0.25735067488000785,7.427898302601171e-13,8.239418964423818e-12
e11886,0.2863590646369625,1.116835363223391e-15,2.8938832979356093e-14
e11887,0.16286122201962444,7.0674779622402355e-06,1.3312144954905886e-05
e11888,0.14573678146085842,5.97120289127534e-05,9.575095691891963e-05
e11889,0.3016486779319407,2.6368069354810276e-17,1.1608950888511605e-15
e11890,0.09827713130271226,0.006957676456103274,0.008427130948049614
e11891,0.2781074735917889,7.684669436592462e-15,1.5493913048448834e-13
e11892,0.13037393014451126,0.0003345715406296549,0.0004767955928480473
e11893,0.17838313020492472,8.375131417329466e-07,1.8870597283158555e-06
e11894,0.07168715797591521,0.04925027041169711,0.05495880565203681
e11895,0.25358909837948,1.630544301892006e-12,1.6183457160923152e-11
e11896,0.09217505030367495,0.011388440104026194,0.013509982597324664
e11897,0.07636519109282648,0.03616173547765912,0.0408271040511413
e11898,0.20510570049515972,1.35159316087559e-08,4.564023886023932e-08
e11899,0.13164979867899615,0.00029193036832165733,0.00041957347462089994
e11900,0.16844655548678641,3.353513817466124e-06,6.690888807657496e-06
e11901,-0.042178893899104015,0.24767454531047642,0.26086183188729123
e11902,0.040111609524790835,0.2716327263115368,0.28547616866118736
e11903,0.23265675849908032,1.0293440872131686e-10,6.065723226396818e-10
e11904,0.01759345039877642,0.6297957015159761,0.6427805139074738
e11905,0.2188739852540636,1.2802539347400918e-09,5.5956629258352355e-09
e11906,0.004126852553760163,0.9099856251909602,0.9136125292013575
e11907,0.19398174954787847,8.084925756714592e-08,2.2756721719748285e-07
e11908,0.046854251390931634,0.19904061036513104,0.21122590370446395
e11909,0.17478632798982935,1.3964565428123476e-06,3.0088225640933e-06
e11910,0.01073267665948134,0.7687327512726914,0.7781962432763536
e11911,0.17855743969144275,8.168025308677376e-07,1.8454098960340573e-06
e11912,0.18797491156668672,2.0361323399723329e-07,5.258797347884415e-07
e11913,0.12099712185368675,0.0008779325996697221,0.0011813414519864407
e11914,0.16191916948519683,7.99508744927769e-06,1.4911175280283602e-05
e11915,-0.019743970487360117,0.588546252615509,0.6019154294916553
e11916,0.17590520773985124,1.19244496309901e-06,2.6073678459147676e-06
e11917,0.24824648324132076,4.873428223034758e-12,4.198321283047259e-11
e11918,0.09368603529839044,0.010105087906102714,0.01204139217553557
e11919,0.016170184066788332,0.6577546457646544,0.670010107018664
e11920,0.14622155991473132,5.638672750730565e-05,9.080649651172473e-05
e11921,0.16530225036686083,5.117727923675084e-06,9.879016944527517e-06
e11922,0.22839590078730376,2.2833470989853975e-10,1.232066357641253e-09
e11923,0.04388027108238505,0.229096041694943,0.24182193754547304
e11924,0.18091732899280671,5.805639858793703e-07,1.3560121266431303e-06
e11925,0.018874057991845557,0.6050823384005782,0.6183822172438119
e11926,0.11262354713805349,0.001966777489254765,0.002535065226774391
e11927,0.17497754202384794,1.359366080696979e-06,2.9365376688959927e-06
e11928,-0.008035841484627429,0.8257562777831962,0.8325758690725846
e11929,0.17527085137504592,1.3043034005621637e-06,2.829877635323491e-06
e11930,0.17548758976106393,1.2649976451972706e-06,2.7514977745574036e-06
e11931,0.09402340828232078,0.009836732781811776,0.011736374024704978
e11932,0.12432594920307025,0.0006280193078175692,0.0008584684864383589
e11933,0.1560073199651248,1.7063102783921798e-05,2.9988143195270137e-05
e11934,0.17356678988457908,1.6568889442859004e-06,3.509909515785546e-06
e11935,0.08691271005204802,0.017055388118995176,0.01985621152331387
e11936,0.13391580929092708,0.0002284606223947218,0.0003343654030782499
e11937,0.1914003559957208,1.206771845461821e-07,3.2717656300667904e-07
e11938,0.08264015348020017,0.023339662832251768,0.026816356256455554
e11939,0.15266011151687583,2.5896078924362035e-05,4.427630987153574e-05
e11940,0.2491077223906755,4.0919671599597735e-12,3.5983272860450505e-11
e11941,0.050640078472508676,0.16507957417788494,0.1762194789260761
e11942,0.13941727011096675,0.00012397401929582658,0.00018887482651867623
e11943,0.251018726485271,2.7700339185563805e-12,2.5414326869189473e-11
e11944,0.02670756320732772,0.4642960671049362,0.47925160720930704
e11945,0.25863919853876943,5.657443239660725e-13,6.526270153231699e-12
e11946,0.22963827952157256,1.8129539393310402e-10,1.0038337059735032e-09
e11947,0.19605989741077526,5.833326859160587e-08,1.6919283558853766e-07
e11948,0.13384611472122848,0.0002302029742113405,0.0003367173235432323
e11949,0.17538875742674168,1.2827778608676992e-06,2.7880383826198358e-06
e11950,-0.0947771839603301,0.009259935235925297,0.011078741729989383
e11951,0.16821635137471402,3.459833914380542e-06,6.88506948961728e-06
e11952,0.22083659177874598,9.030840154335678e-10,4.108681277349794e-09
e11953,0.14023487563968562,0.00011298653448426589,0.00017295631047976084
e11954,0.18724329987031196,2.274000513730591e-07,5.81204857734893e-07
e11955,0.13563339906308694,0.0001892311787030225,0.00028022774640498196
e11956,0.17377461257077423,1.6094371433450966e-06,3.4152057104465156e-06
e11957,-0.10457230213061171,0.004070258709095204,0.00506017044486753
e11958,0.21182892127056305,4.3620098324213295e-09,1.6699498973679195e-08
e11959,0.18540502680798948,2.995893485442616e-07,7.48973371360654e-07
e11960,0.17687003115036148,1.0397875981093116e-06,2.298064549353099e-06
e11961,0.2366250183625365,4.8322724700187725e-11,3.0940225918073863e-10
e11962,0.14910653523262207,3.9945211898502296e-05,6.596761135105359e-05
e11963,0.08778840709880027,0.015968280415827263,0.018639651588160635
e11964,0.08015883598980977,0.02784151931115056,0.03175232014968744
e11965,0.03696131553627659,0.31110272172390313,0.3255650064317244
e11966,0.12826452859292062,0.000418042028016516,0.0005871708326883589
e11967,0.20248464783605497,2.0791569435636655e-08,6.727678565352348e-08
e11968,0.14033784873355265,0.00011166960579938688,0.00017109291629180355
e11969,0.17382300506944315,1.598576389821524e-06,3.395417884240402e-06
e11970,0.241606743933409,1.8340040695535515e-11,1.334430748962182e-10
e11971,0.1852029716271421,3.087555148653428e-07,7.697613061664146e-07
e11972,0.09267563394304365,0.010948117190708078,0.013004687643711021
e11973,-0.06942672664848215,0.0568761677632871,0.06309358038293178
e11974,0.19619167110276378,5.713148718775571e-08,1.66094462386609e-07
e11975,0.025011918753603132,0.49314505227384636,0.5077919145322127
e11976,0.1529714465680567,2.4919603722994712e-05,4.274264041437638e-05
e11977,0.13319424407870534,0.0002471131264206568,0.00035941757168331164
e11978,0.1619225040969432,7.9916078950005e-06,1.4906082773503603e-05
e11979,0.16537536527040655,5.068119756022707e-06,9.793705879282567e-06
e11980,0.15220513073884986,2.7388625552884035e-05,4.6576110793231275e-05
e11981,0.16388903522866277,6.172843160772434e-06,1.1753858855551759e-05
e11982,0.14164503116853272,9.616001997110076e-05,0.00014868565636557148
e11983,0.15384636687434822,2.2359193570293594e-05,3.865079500076811e-05
e11984,0.16245265827076918,7.4564090693994955e-06,1.3974622384728758e-05
e11985,0.13296760786660936,0.00025325982004606006,0.0003678200568469271
e11986,0.13841416265289344,0.00013882834723065107,0.00020983473415539695
e11987,0.2232307293595708,5.873569726887967e-10,2.812416688283699e-09
e11988,0.1574519338090388,1.4213415020592538e-05,2.5317486475992795e-05
e11989,0.13770147973634872,0.00015038170714391728,0.00022607811227347237
e11990,0.1446358993832549,6.79646187295667e-05,0.00010776859862297827
e11991,0.07880037125922214,0.030608973969519688,0.03478292496536328
e11992,0.15784233894620464,1.352479289636949e-05,2.4220966400085748e-05
e11993,0.1078963300164739,0.0030316917127678426,0.0038239630528034523
e11994,0.17191968883647663,2.0834392221068486e-06,4.320145933096414e-06
e11995,0.2263030033291881,3.3576505623268545e-10,1.7272459136523198e-09
e11996,0.19094228223465315,1.2949285268546782e-07,3.488436128930296e-07
e11997,-0.12416343709499944,0.0006384964354864017,0.0008724904941412754
e11998,0.10526131692350446,0.003831662618633159,0.0047769756992106175
e11999,0.11496772160802682,0.0015773980414534765,0.0020558138073825515
e12000,0.08921154020698437,0.014331013293039053,0.016820239724652148
e12001,0.16332047227115606,6.653421799444519e-06,1.2596621996855288e-05
e12002,0.20748476036960056,9.09751803532161e-09,3.20652867344846e-08
e12003,0.19020011035922033,1.4511076816850425e-07,3.8665534211044313e-07
e12004,0.23289715145473022,9.836380395472477e-11,5.829183140854743e-10
e12005,0.09448897601071732,0.009476819428611522,0.011323248671832441
e12006,0.07911634057643925,0.02994507114013534,0.0340440422582663
e12007,0.09662936260227432,0.007968589279322404,0.009590838675366871
e12008,0.2124129654237382,3.946777959562129e-09,1.5250656581609004e-08
e12009,0.19033485496684963,1.421463010780012e-07,3.7959090062429193e-07
e12010,0.008584435423737507,0.8140712346095442,0.8211687737596274
e12011,-0.004667647623996198,0.8982501844294569,0.9023310787554868
e12012,0.2054685382526802,1.2727934355481077e-08,4.318600062644048e-08
e12013,0.18659669788596547,2.5063547078025865e-07,6.361793199651974e-07
e12014,0.1283244040714211,0.0004154264552451111,0.0005839916967630482
e12015,0.028755596976159144,0.43073768707952387,0.4458843098669645
e12016,0.07359436518469575,0.04350022504707777,0.04874180621829097
e12017,0.034209677932839175,0.3485233485826943,0.3632923700589606
e12018,0.13169287274738728,0.00029058357961750326,0.00041784906672362996
e12019,0.07512238930914758,0.039311628110935214,0.044235306723642114
e12020,0.10504658178236313,0.003904625556886598,0.004864282495432784
e12021,0.1838804814828145,3.757738376738976e-07,9.186608562297989e-07
e12022,0.07491309001863353,0.03986433977342686,0.04482682723010649
e12023,0.10397372808132069,0.004288374339455126,0.005317049804059626
e12024,0.18722496385785126,2.280293490933345e-07,5.825887850760504e-07
e12025,0.19074428629173593,1.3349288672814944e-07,3.586483658552955e-07
e12026,0.05384727036732901,0.13988189320525163,0.15016721555723728
e12027,0.08513023124640716,0.019470029690288077,0.022544721915322512
e12028,0.2429754408524939,1.4000435140481682e-11,1.0523346125451455e-10
e12029,-0.06510488897465201,0.07418677036480169,0.08149692135023757
e12030,0.11038950239845927,0.0024179544061295245,0.0030814788781285646
e12031,0.08162377525633517,0.02510113109011393,0.028750576073055555
e12032,0.14923058667998934,3.935183381073805e-05,6.507408117281761e-05
e12033,0.26292994332977987,2.2601813358087295e-13,2.920623933934657e-12
e12034,0.19218245909641693,1.0694792894707988e-07,2.9318966607616605e-07
e12035,-0.02906643197502278,0.42577012650331414,0.4410397920218558
e12036,0.20296754636378667,1.9213803439488778e-08,6.268109646652896e-08
e12037,0.23183229893626117,1.202390172437855e-10,6.959733691539649e-10
e12038,0.17912172154409164,7.530797578391206e-07,1.7156596658269604e-06
e12039,0.1980629301200632,4.244455131939182e-08,1.273784604518017e-07
e12040,0.22690647277892947,3.005500941793126e-10,1.5685672368655444e-09
e12041,0.18381211204784256,3.795948089312871e-07,9.264087193687286e-07
e12042,0.21327698479808505,3.4020769398081048e-09,1.3377066015052617e-08
e12043,0.1739067964353272,1.5799371149642022e-06,3.3587307233144765e-06
e12044,0.11742737192643674,0.0012460328948131374,0.0016426667510289125
e12045,0.2258809318764025,3.627514996134875e-10,1.8424591225901993e-09
e12046,0.2013711638817066,2.492282145530756e-08,7.912637954062227e-08
e12047,0.2933873589002699,2.0526858075669778e-16,6.612327141573766e-15
e12048,0.12572790595674221,0.000544041006500463,0.0007513648434561187
e12049,0.17657890589963043,1.0837528689916533e-06,2.388601405796201e-06
e12050,0.05215836675820758,0.15275568698666533,0.1635288703552983
e12051,0.20264870265117785,2.0241972793823884e-08,6.566926289486392e-08
e12052,0.17792516503590367,8.94359441315774e-07,2.002447443990088e-06
e12053,0.21172373074879502,4.44117575404039e-09,1.6966672586946392e-08
e12054,0.19050470374642992,1.384927293660323e-07,3.706799346851436e-07
e12055,0.060377382898522944,0.09781002938428883,0.10622821507107721
e12056,0.17919830925770366,7.448083628204867e-07,1.6979821766671653e-06
e12057,0.16704249027393975,4.054089833926255e-06,7.97039989084494e-06
e12058,0.1331567424098271,0.00024812048747475414,0.0003607772687964056
e12059,0.1171875791912343,0.0012752592893859219,0.0016789718728931421
e12060,0.16159393393225907,8.341493650060606e-06,1.5510719831452632e-05
e12061,0.09628427724541723,0.008196229287231653,0.009854689312785323
e12062,0.06312951224214956,0.08342032285455617,0.0911772628552572
e12063,0.19019122569408836,1.4530831958645894e-07,3.8699619375943965e-07
e12064,0.13521329321444528,0.00019819558541236658,0.0002928708806494464
e12065,0.25912219846945933,5.106550911522476e-13,5.9656222596944415e-12
e12066,0.1728074825814658,1.8419298513903647e-06,3.862279241858209e-06
e12067,0.1513774970279659,3.031524486525605e-05,5.1150871020738964e-05
e12068,0.20807681327358285,8.237951660303804e-09,2.9368548556081284e-08
e12069,-0.0028370378375469573,0.9380495593169725,0.9404597828811403
e12070,0.2876983073210972,8.116950617930751e-16,2.1739881197418838e-14
e12071,0.16037923805490148,9.766156893835195e-06,1.7933609134199538e-05
e12072,0.2630014624308601,2.2255617014343037e-13,2.881501487218129e-12
e12073,-0.029974537720481295,0.4114499216389262,0.4267173984060158
e12074,0.16854333825573273,3.3097545897611124e-06,6.613527094712937e-06
e12075,0.005719101149261155,0.8754989941160936,0.8806323282910565
e12076,0.009050057942538325,0.804185665855167,0.8119378361500672
e12077,0.24264414296590237,1.4948247730567536e-11,1.1174685568681216e-10
e12078,0.15581457254356373,1.7482087890073508e-05,3.068385509018017e-05
e12079,0.11861268895604941,0.0011104218050398099,0.001471883961919151
e12080,0.20009832490549986,3.062143052497781e-08,9.499087567374254e-08
e12081,0.18818185625763348,1.9733257258858352e-07,5.109848008474706e-07
e12082,0.2018737039872949,2.2968303264800123e-08,7.350123778619076e-08
e12083,0.21901334315268903,1.2490526896838482e-09,5.479750556593602e-09
e12084,0.2249346250225441,4.311632218165049e-10,2.1475310231123356e-09
e12085,0.19205685821074,1.090462146720088e-07,2.984075456508492e-07
e12086,0.23824574729972192,3.5343060841542924e-11,2.356993668722199e-10
e12087,0.18900793768785445,1.7407279165395463e-07,4.556160139305139e-07
e12088,0.14585703740591832,5.887027527098572e-05,9.446967808181726e-05
e12089,0.049199282582483024,0.1774513940449575,0.1890104769841382
e12090,0.23506849220000217,6.51146102884627e-11,4.0304222231427925e-10
e12091,0.1756479382549424,1.236652762409572e-06,2.694852165128174e-06
e12092,0.24649101529275738,6.9447809736565056e-12,5.748799558060086e-11
e12093,0.20780404496554467,8.623699442456711e-09,3.060121592455217e-08
e12094,0.1756551377115586,1.2353945220834818e-06,2.6932899856990894e-06
e12095,0.24586321289212795,7.877371100267093e-12,6.421945305010862e-11
e12096,0.13532641119645325,0.00019574342384525857,0.00028930487008383467
e12097,0.1980461129909148,4.255860028064872e-08,1.2760526526817983e-07
e12098,0.12337127648479804,0.0006919298412641214,0.000941819688177566
e12099,0.19575142441721363,6.124292461200751e-08,1.767117997692578e-07
e12100,0.23970099871659573,2.663637398644531e-11,1.8430592570593243e-10
e12101,0.18091274418496103,5.809517030069922e-07,1.356758466123594e-06
e12102,0.16051264733465806,9.599024147245346e-06,1.7662559457252187e-05
e12103,0.250339963690263,3.182971365972092e-12,2.8857006917013498e-11
e12104,0.16154022124659295,8.400062723206158e-06,1.5612332884262868e-05
e12105,0.19992776729406112,3.147490703161247e-08,9.7304745988673e-08
e12106,0.25224202454784095,2.154127065708462e-12,2.0465600074078054e-11
e12107,0.18848692875622472,1.8841340698145443e-07,4.896091406282245e-07
e12108,0.1885258924723816,1.873026570141856e-07,4.872317483114109e-07
e12109,0.14537518988188375,6.231210020799083e-05,9.951133890851596e-05
e12110,0.13717574387753315,0.00015947702262389366,0.00023863393865820618
e12111,0.14618985114959404,5.6598767326344035e-05,9.112584707073191e-05
e12112,0.08861156079593291,0.015002332547574968,0.017564653626918978
e12113,0.23883958128903404,3.149775907048595e-11,2.131991175179151e-10
e12114,0.254578770036516,1.327485077967891e-12,1.3533275128873479e-11
e12115,0.042654265602688604,0.24238078846829902,0.25548904552779017
e12116,0.17230601711576213,1.974831598284363e-06,4.11121966794213e-06
e12117,0.10715038194250366,0.0032411346055337903,0.004073937509482215
e12118,0.07487211731210083,0.0399733060133389,0.04494292672131476
e12119,0.2166857460157371,1.881969644406221e-09,7.906100047220562e-09
e12120,0.23800117478568542,3.705679732624586e-11,2.4466830351436386e-10
e12121,0.22282476823803876,6.320202730539727e-10,2.9988563266032557e-09
e12122,0.09940840882114681,0.006331818854001374,0.0076986127692690995
e12123,0.09503276505795456,0.009071313543141495,0.01085960052388352
e12124,0.12523606886019895,0.000572235223552156,0.0007874615136358415
e12125,0.09368982959219596,0.010102034008965078,0.012038473967207919
e12126,0.1916752263513518,1.1566856408221853e-07,3.149327768176373e-07
e12127,0.23337262530542896,8.989932657346165e-11,5.398299936064836e-10
e12128,0.20899224618949755,7.061900536764005e-09,2.5551240123927947e-08
e12129,0.2437569973035492,1.1991180508721196e-11,9.220420870307255e-11
e12130,0.09513984063205798,0.008993313500095185,0.010771407682930736
e12131,0.16143779810928005,8.51283526642969e-06,1.5813070269947805e-05
e12132,0.11009001360447983,0.0024851476300354874,0.0031636666989320753
e12133,0.19372792884642795,8.411721551517976e-08,2.3579836438259997e-07
e12134,0.2708406526512925,3.983774365162067e-14,6.524865009607007e-13
e12135,0.11368015450053559,0.0017814929479957147,0.0023064022942628796
e12136,0.014330864520990333,0.6946017211027368,0.7062422976673034
e12137,0.24178035865401723,1.7724179726579036e-11,1.2948281077787182e-10
e12138,0.19842374756004003,4.006763690361485e-08,1.2114037897021203e-07
e12139,0.10054355224218513,0.00575511735789147,0.007032657993370601
e12140,0.11878733598519231,0.001091633413542994,0.0014487165674895352
e12141,0.06257604475314911,0.0861677461652425,0.09401492125052502
e12142,0.15952456945868826,1.0904519093157198e-05,1.988271302490638e-05
e12143,0.13061120488032418,0.00032622542308825836,0.00046556841074701244
e12144,0.1201123422262159,0.0009583678381581756,0.0012825500994853862
e12145,0.1481499048264183,4.481417371272962e-05,7.332089590424396e-05
e12146,0.1513256363010891,3.050817522131299e-05,5.14371504620968e-05
e12147,0.13449704877007712,0.00021440339954059413,0.0003150430222888447
e12148,0.08657458250067843,0.017492178368190135,0.020345686453152358
e12149,0.23292451595392005,9.785624804031944e-11,5.806020679792358e-10
e12150,0.13184535862901411,0.00028586237010385697,0.00041162526520019925
e12151,0.06820404110755218,0.061394167754176554,0.06790106921069936
e12152,0.2937630303788875,1.8724887839228776e-16,6.1388017792529266e-15
e12153,0.10319864346976962,0.004586510179273817,0.005669040532145899
e12154,0.24297272818587662,1.4007951946372248e-11,1.0523346125451455e-10
e12155,0.26458193554206766,1.580446784502723e-13,2.140972839455697e-12
e12156,0.12238972460852957,0.000763888976481194,0.0010339675304023778
e12157,0.2262315992489111,3.4018880398921816e-10,1.7452325855595362e-09
e12158,0.18672599200856377,2.4581344471825895e-07,6.246568190388651e-07
e12159,-0.02602504959864089,0.47579394567426864,0.49053463469681613
e12160,0.08029379722295328,0.027578718093747543,0.03146883543953992
e12161,0.18800579463477157,2.0266385905228087e-07,5.236996227944928e-07
e12162,0.2026435956539566,2.0258867358065957e-08,6.571335948256113e-08
e12163,0.23869182169668945,3.2414509810038477e-11,2.185864944831466e-10
e12164,0.2481419481521455,4.977690425625036e-12,4.275185130338291e-11
e12165,0.10762458247346168,0.0031065211087217973,0.003911900908913736
e12166,0.3167214832260144,5.244440084309301e-19,4.6800160393612145e-17
e12167,0.18507039212217044,3.1491613916140984e-07,7.839418525534221e-07
e12168,0.23333757115174172,9.049830196718591e-11,5.424446413093373e-10
e12169,0.2774186537879636,9.000935118590945e-15,1.7805030701785268e-13
e12170,0.17903809417035937,7.622122791793666e-07,1.7338848143197755e-06
e12171,0.21184131565373743,4.352772631409598e-09,1.6667341805859343e-08
e12172,0.1657199204701189,4.840461858469125e-06,9.384761397460599e-06
e12173,0.18475846745799374,3.298811558925072e-07,8.178192353632606e-07
e12174,0.1330929640302464,0.00024984252022359793,0.00036317020632007556
e12175,0.2373168185556461,4.229488250989892e-11,2.764099054013099e-10
e12176,0.13194102253919857,0.0002829371766054153,0.00040765356276795773
e12177,0.20398582793766407,1.6257912215975578e-08,5.397584783249803e-08
e12178,0.20320963551559335,1.8467126797097278e-08,6.050641049164062e-08
e12179,0.24083005164718996,2.1361018330054048e-11,1.5181580884574126e-10
e12180,0.23274948713586527,1.0114732011025466e-10,5.972794273572901e-10
e12181,0.18790872449712637,2.0566235690758572e-07,5.306899510452484e-07
e12182,0.14477524797560598,6.686344181710643e-05,0.0001062171702850178
e12183,0.0779710112281979,0.03241190009981589,0.03675195509893654
e12184,0.23972937170458308,2.6489410005675066e-11,1.8348042433447051e-10
e12185,0.10402498958140541,0.00426928914633258,0.005296686659103387
e12186,0.18169384137594496,5.183683776090374e-07,1.2261417704053064e-06
e12187,0.2591622908133257,5.063261347408742e-13,5.933975312923084e-12
e12188,0.2912558741686318,3.4483075604175456e-16,1.03814403104855e-14
e12189,0.2728559702335497,2.536503079161223e-14,4.4238747831120364e-13
e12190,0.2148726137524753,2.5817410461038153e-09,1.0459415068702346e-08
e12191,0.12729034224932614,0.0004628134309406539,0.0006459069553067545
e12192,0.18696998895574068,2.3695611956998102e-07,6.040772200157087e-07
e12193,0.13904716130401035,0.0001292715084899145,0.0001962095201700327
e12194,0.16060689791663116,9.482596240561484e-06,1.7467709449891098e-05
e12195,0.09938805717154371,0.006342615955845326,0.007710798309079478
e12196,0.3028496376939771,1.945835471118057e-17,8.984251943213303e-16
e12197,0.09181199478000543,0.011717535666898333,0.013883005463876925
e12198,0.16753087055006025,3.7958663334476037e-06,7.497649230673923e-06
e12199,0.1026062870776268,0.00482685390139562,0.005947272158861546
e12200,0.2584265361329862,5.918081027990349e-13,6.7644923869619725e-12
e12201,0.24848008361913027,4.648099006646541e-12,4.026868534273669e-11
e12202,0.08958481538888964,0.01392682719085767,0.016366119115275045
e12203,0.023833042953802237,0.5137529791762439,0.5280283176121915
e12204,0.23796637630956677,3.7307134926968e-11,2.46239464360419e-10
e12205,0.2913402389444085,3.3785109766697494e-16,1.018672249026182e-14
e12206,0.24150197203656806,1.8721762454414836e-11,1.3562543605491637e-10
e12207,0.30167174574290645,2.6214961849290775e-17,1.1567133942369987e-15
e12208,0.14407522936838585,7.257067238088445e-05,0.00011461558574441276
e12209,0.27177722180973674,3.231354423192939e-14,5.440266753091327e-13
e12210,0.1183173871260008,0.0011428703358055152,0.001513584432485675
e12211,0.20295578986700866,1.925079919878717e-08,6.278120354897815e-08
e12212,0.20000722721578032,3.1074459609872234e-08,9.614144064621539e-08
e12213,0.1428674861238223,8.35126545576779e-05,0.000130386146688984
e12214,0.1511624586164913,3.112284766908536e-05,5.237587049596606e-05
e12215,0.1987476297596565,3.804414530118694e-08,1.1561980627575137e-07
e12216,0.17490406106482323,1.3735061804742648e-06,2.9651522012842123e-06
e12217,0.16529130964139252,5.1251909593181324e-06,9.892463636317248e-06
e12218,0.09438502692468466,0.0095561464068519,0.011412986761654614
e12219,0.1537301439647129,2.2684313631333213e-05,3.9165177968378534e-05
e12220,0.22224475828691467,7.016164543378903e-10,3.291411466601607e-09
e12221,0.22048033537855954,9.623807447680071e-10,4.343661173624566e-09
e12222,0.321546484083156,1.4260028921343557e-19,1.6791395002055432e-17
e12223,0.15749064154982687,1.4143677348461264e-05,2.5208575631913866e-05
e12224,0.20649164565812697,1.0738406093398192e-08,3.731347673452489e-08
e12225,0.1591497266682578,1.1442712249368425e-05,2.0784042877184343e-05
e12226,0.14014276124526043,0.00011417696634826005,0.00017472482546373232
e12227,0.2403953537617411,2.325862936564114e-11,1.636078912606075e-10
e12228,0.059135260306334925,0.10492226545228288,0.11371674105443218
e12229,0.30891822550141645,4.0999708972021126e-18,2.4924926652575865e-16
e12230,0.23640999344400362,5.0361599642904256e-11,3.203950872422617e-10
e12231,0.1900667354497641,1.481038236919174e-07,3.9328343894704516e-07
e12232,0.2183436340923026,1.4060791381750907e-09,6.0974013618837015e-09
e12233,0.09183696721808873,0.011694632415885227,0.01385751965440729
e12234,0.2667282860268848,9.892396599102885e-14,1.4316995805247086e-12
e12235,0.13442199408423333,0.0002161718848769664,0.0003174540999964306
e12236,0.238265257470156,3.520973507401578e-11,2.3496771561801277e-10
e12237,0.22852743050843927,2.2283982061266006e-10,1.2063417927616799e-09
e12238,0.18347169798203122,3.991833291898488e-07,9.693408481852337e-07
e12239,0.2625754154946051,2.4397426041446256e-13,3.1167082218889387e-12
e12240,0.19509598906940975,6.7898495666623e-08,1.942187816250967e-07
e12241,0.20604163005299445,1.1573255509900653e-08,3.9855555030342093e-08
e12242,0.148628646274781,4.231126293259627e-05,6.952308912217536e-05
e12243,0.2485729349235488,4.561394626044787e-12,3.9586460121365575e-11
e12244,0.31783858802515874,3.887474561187504e-19,3.7736948179332356e-17
e12245,0.18518519592891194,3.095747124220502e-07,7.716103177854206e-07
e12246,0.2683525096531354,6.919889234411612e-14,1.0552168257838397e-12
e12247,0.24435096233193834,1.0655506527887713e-11,8.351499799329086e-11
e12248,0.18552420489630547,2.94306426173992e-07,7.369696590993382e-07
e12249,0.11663928118837792,0.0013444753301449111,0.0017660104996622924
e12250,0.18094426811786862,5.782908857705225e-07,1.351496021941679e-06
e12251,0.2299058855198687,1.7247702800335768e-10,9.616959532829416e-10
e12252,0.1789876759116655,7.677695476998623e-07,1.7449307902269598e-06
e12253,0.3131518256627967,1.3537550692615498e-18,1.0204441620570016e-16
e12254,0.1411064996243596,0.00010228618622508947,0.0001576070542686241
