edge,r,p,q
e11441,0.1957496868359482,6.125970512506325e-08,1.2482778332876905e-07
e11442,0.2619445761739557,2.7944571668282465e-13,1.4853017526677913e-12
e11443,0.15778511765151926,1.3623698348566222e-05,2.0270025954128435e-05
e11444,0.042963048230193264,0.2389850178378576,0.24967460389402385
e11445,0.23086188942899252,1.4426091353318682e-10,4.52949223621082e-10
e11446,0.23438510496555515,7.417487727205522e-11,2.45033210111869e-10
e11447,0.17990345844678826,6.726472769142126e-07,1.1841543533787005e-06
e11448,0.24422661949995367,1.0922501336118147e-11,4.21154382074697e-11
e11449,0.14590087558412707,5.856622073919682e-05,8.10478298129358e-05
e11450,0.226108474309572,3.4795060172345977e-10,1.0226284115044823e-09
e11451,0.18357226705066781,3.932971630474917e-07,7.132610539182616e-07
e11452,0.25055338170104946,3.047034642173172e-12,1.3059657415301771e-11
e11453,0.17830101555419603,8.474436136158413e-07,1.470281422053639e-06
e11454,0.15809541421683737,1.309549828403512e-05,1.9520630400921266e-05
e11455,0.1911097283953835,1.2620054485482866e-07,2.453967991607476e-07
e11456,0.21796848464778232,1.5022642182165445e-09,3.965387709578092e-09
e11457,0.283713968549029,2.0871173084800173e-15,1.759899764353913e-14
e11458,0.1387770169667253,0.00013327180223699197,0.00017749356608995717
e11459,0.16455749525734537,5.650197870757933e-06,8.784292002193974e-06
e11460,0.24169741490224148,1.8015841051114604e-11,6.688573126024233e-11
e11461,0.23101818988701397,1.4009793730360752e-10,4.4127080600534817e-10
e11462,0.15571955374840202,1.7692217840358202e-05,2.5937463903280406e-05
e11463,0.2113790159047607,4.710508011787173e-09,1.1427417948868065e-08
e11464,0.27508975717083056,1.531107744339986e-14,1.0713447296893713e-13
e11465,0.24401221073041637,1.1398332423943396e-11,4.38482148147059e-11
e11466,0.2392026614807202,2.935132045734382e-11,1.043392777958453e-10
e11467,0.19129956525568395,1.225657306243356e-07,2.387488292310375e-07
e11468,0.28132371498644354,3.6514231744663055e-15,2.93115454505363e-14
e11469,0.11352618839219125,0.001807456185817118,0.002166117319949452
e11470,0.27680566435948234,1.0356875255659833e-14,7.538471747901635e-14
e11471,0.2701270170496605,4.67012382445588e-14,2.934670304170091e-13
e11472,0.21728905546092694,1.693006908203213e-09,4.4306729975333955e-09
e11473,0.19490081734321027,7.001193938609373e-08,1.413880245365603e-07
e11474,0.1019629976068929,0.005100695312447195,0.005909287810310252
e11475,0.12318322468888133,0.0007052095378049095,0.0008762828474753481
e11476,0.1408637248450967,0.00010516650724139682,0.0001414923598204176
e11477,0.21740718684413607,1.6582309246327722e-09,4.346522049551129e-09
e11478,0.2045259908307363,1.4874019999619612e-08,3.3404017378674e-08
e11479,0.21473391659258567,2.64463569944375e-09,6.68295243414992e-09
e11480,0.26531947787998617,1.3460663018858356e-13,7.684084741115355e-13
e11481,0.21294590135301383,3.6015678643536695e-09,8.904360852359054e-09
e11482,0.22609335126303534,3.4891577639030953e-10,1.0250109167651548e-09
e11483,0.2067505888491061,1.0284820488926824e-08,2.3655562613227438e-08
e11484,0.25966308659911314,4.55190812031977e-13,2.31727125775554e-12
e11485,0.27835394856025264,7.261214642685214e-15,5.4754896320362165e-14
e11486,0.22694083219395716,2.986572547524475e-10,8.881170606057538e-10
e11487,0.18983235395704767,1.5350851507225264e-07,2.957517136158222e-07
e11488,0.2236841485634357,5.411029915438988e-10,1.5400385485874693e-09
e11489,0.2346709359676418,7.024478280881679e-11,2.3270703810478677e-10
e11490,0.1820951034769842,4.887939933720439e-07,8.759117936158193e-07
e11491,0.18858477162207718,1.8563614885879079e-07,3.52832794870099e-07
e11492,0.19441575640058276,7.55435847167006e-08,1.5178890709433985e-07
e11493,0.170256803303472,2.6198277720480118e-06,4.242113215486954e-06
e11494,0.28437430734941066,1.7865859515152078e-15,1.526537588456532e-14
e11495,0.1575111639942834,1.4106835388000422e-05,2.0948140006059877e-05
e11496,0.20802268974378982,8.31313670818147e-09,1.9396344295088667e-08
e11497,0.2231244626698581,5.987420427619405e-10,1.6895868762000306e-09
e11498,0.19472028223979482,7.20234085070081e-08,1.4518495029269257e-07
e11499,0.2306011973725967,1.5147420834135422e-10,4.737288615421891e-10
e11500,0.15692199018098463,1.5201715800172154e-05,2.2481728925641042e-05
e11501,0.1094456002909316,0.0026355449503013125,0.003117041751515281
e11502,0.26583257408215516,1.2034834920955632e-13,6.951907545051294e-13
e11503,0.21595982604098932,2.136624372029507e-09,5.500494825793944e-09
e11504,0.13860330251784056,0.00013590534767701686,0.00018086781373454394
e11505,0.17846062886402594,8.282435589770296e-07,1.438475023882256e-06
e11506,0.20533879609093653,1.3004446330896996e-08,2.9538692156700174e-08
e11507,0.19422240367663865,7.786435655898744e-08,1.5613670853726825e-07
e11508,0.10334698632499886,0.004528040258431119,0.00526485545677939
e11509,0.15289079833688157,2.5169140106331944e-05,3.627622858810789e-05
e11510,0.20728685328284507,9.403790255498e-09,2.175740333500874e-08
e11511,0.21077779534743044,5.218677704382572e-09,1.2578934873693457e-08
e11512,0.10650176334139758,0.0034338528687415967,0.004026022040178977
e11513,0.04466551907861528,0.22086380187987142,0.23113113469759367
e11514,0.22208231254041888,7.224104035310765e-10,2.0089389365942457e-09
e11515,0.22458636120180048,4.593793200657073e-10,1.3235338742301396e-09
e11516,0.16802111488513882,3.5525250686154547e-06,5.659241824003166e-06
e11517,0.18277192247627577,4.4255312434886027e-07,7.973569193791146e-07
e11518,0.10463555865348846,0.004047805767602545,0.004724695570138463
e11519,0.16582283536969383,4.774381042434538e-06,7.49114426747988e-06
e11520,0.08599305976786079,0.018266303055068343,0.02037096115197602
e11521,0.21371226208734154,3.156075819724564e-09,7.867456947578456e-09
e11522,0.1733441660630896,1.7092082224640799e-06,2.843916691223678e-06
e11523,0.0035316675658715263,0.9229239420878772,0.9263687303313203
e11524,0.1157599718848445,0.0014627324198255214,0.001768108798792922
e11525,0.1535419923305521,2.3220182809267037e-05,3.361281474622672e-05
e11526,0.12371385561366101,0.0006683322271009963,0.0008321744036609828
e11527,0.10561491416943827,0.00371420697504311,0.004347039863750978
e11528,0.13942977365407744,0.00012379866928412267,0.00016538624588842917
e11529,-0.04233002947521694,0.2459828078176198,0.25678318604472716
e11530,0.19539847662591245,6.474433115087315e-08,1.313901886500485e-07
e11531,0.21065541289526418,5.328452711132979e-09,1.2821790683379237e-08
e11532,0.11206103689358807,0.0020724672483838783,0.0024735859319162225
e11533,0.22433250694850085,4.810716555056281e-10,1.3810337484942297e-09
e11534,0.13511553815860286,0.00020033788401119574,0.00026273387978270694
e11535,0.1004959657835137,0.0057783103244838626,0.006669085689434455
e11536,0.19023916488908718,1.442454569467086e-07,2.78606677010531e-07
e11537,0.058792044530512705,0.10695807012067801,0.11390725104201078
e11538,0.15353554002861894,2.3238770940627445e-05,3.363283939770808e-05
e11539,0.184934283514715,3.2136389639120504e-07,5.906115199653657e-07
e11540,0.12130339670691397,0.0008515771986946732,0.0010500270310443024
e11541,0.2115139845125388,4.60321646560675e-09,1.1182129841989053e-08
e11542,0.15715375207166898,1.4761711164797022e-05,2.1861877813459907e-05
e11543,0.16871069847782144,3.2353712032490482e-06,5.180134117359084e-06
e11544,0.18858623519564874,1.8559490680811024e-07,3.5278810253905756e-07
e11545,0.19294902346698822,9.496226738482089e-08,1.8795992848199078e-07
e11546,0.16253382639907213,7.377550802570016e-06,1.1306373582683351e-05
e11547,0.17043076211744956,2.5580511377401296e-06,4.1480783605792515e-06
e11548,0.10013889561688918,0.005955041891783232,0.006866689862468786
e11549,0.08847380906540471,0.015160310803735515,0.016997587751103542
e11550,0.20037040759533611,2.9306108510735793e-08,6.272225848178557e-08
e11551,0.1340530812806514,0.00022506491288922434,0.00029351803961567363
e11552,0.2298841744233634,1.731765933318445e-10,5.370444455826252e-10
e11553,0.20422861789131197,1.5621102914970946e-08,3.497524167505871e-08
e11554,0.1860304652881206,2.7284871753884834e-07,5.060288424066245e-07
e11555,0.1119377350861303,0.0020963183165645214,0.0025001039493967384
e11556,0.16018856644988735,1.0009849433480762e-05,1.5096324647689818e-05
e11557,0.1269261688051156,0.00048066751772868804,0.0006074352957897308
e11558,0.07639186567205224,0.036096553740620256,0.03943787303383898
e11559,0.2048619196979073,1.407171725184755e-08,3.1770725358720924e-08
e11560,0.2005423836447971,2.8503126952723555e-08,6.120775076715212e-08
e11561,0.13747318182059776,0.00015426974147869174,0.00020440560992249587
e11562,0.14224911048659084,8.970017961495004e-05,0.00012158800996781594
e11563,0.025176480194677657,0.4903039194138122,0.5020090551726107
e11564,0.1570884462209194,1.4884453629181024e-05,2.2033818881254364e-05
e11565,0.11272071318055396,0.0019490292568853783,0.0023312906300426177
e11566,0.22642287679499878,3.2846418218278207e-10,9.693663392314048e-10
e11567,0.11930224096549558,0.0010379346623444717,0.0012700547119630441
e11568,0.15721246758826482,1.4652178108087442e-05,2.1710971284507827e-05
e11569,0.05879199998963459,0.10695833633020169,0.11390725104201078
e11570,0.08208359881784939,0.02429047407710991,0.026827640922104965
e11571,0.1930675899262561,9.322835937493928e-08,1.8471170366002504e-07
e11572,0.17729004263056988,9.793650416932355e-07,1.684483587402091e-06
e11573,0.1123561943993626,0.0020163787534069836,0.0024092427014589597
e11574,0.15507839951497868,1.9174152994621966e-05,2.8010985508220316e-05
e11575,0.11399608008052509,0.00172928666304203,0.0020758115933487992
e11576,0.14975914413626593,3.6915881623106104e-05,5.221965057576141e-05
e11577,0.2093866542084883,6.607014726487624e-09,1.5684074085304033e-08
e11578,0.163723604961902,6.309141676977151e-06,9.758426812672572e-06
e11579,0.12947525292451567,0.0003680242043069825,0.0004703411255352227
e11580,0.13438787912762495,0.00021698023323077096,0.0002834574044044077
e11581,0.1506453312094324,3.314932435114141e-05,4.711266637535452e-05
e11582,0.11589186432870305,0.0014444048525105177,0.0017469099650516168
e11583,0.1962290930828464,5.679458586086616e-08,1.1633682538664298e-07
e11584,0.126407005727539,0.0005072308257356848,0.0006396231818097793
e11585,0.1791406566078934,7.510266105293897e-07,1.3115778455054723e-06
e11586,0.1729922125617188,1.7951681461865262e-06,2.9794700674822243e-06
e11587,0.03375120638022915,0.3550249383379211,0.36695560551210876
e11588,0.1325273645979686,0.0002656108992208566,0.0003437825622435802
e11589,0.16647733181701774,4.3738845527660715e-06,6.897559442114655e-06
e11590,0.1223446105764453,0.0007673574181865553,0.0009499479080505414
e11591,0.07770417576403328,0.03301094561402475,0.036175880704834656
e11592,0.05058328552061105,0.16555464436410344,0.17436950475524815
e11593,0.18676814550999077,2.442607548042226e-07,4.561123224738698e-07
e11594,0.11546790636662986,0.0015040810700799711,0.0018164348400650215
e11595,0.07857223282104774,0.031096137393640012,0.03412258804154597
e11596,0.14902580779092622,4.033589832655818e-05,5.681916731779626e-05
e11597,0.23817255129353831,3.5847666092852556e-11,1.2559305550136724e-10
e11598,0.07961645997262572,0.028919496110857312,0.03179371154113367
e11599,0.14882296365348818,4.133361004435814e-05,5.81422803338324e-05
e11600,0.2067403764070219,1.0302352001449004e-08,2.3693147443526545e-08
e11601,0.15750515776502524,1.411760832523801e-05,2.095944536498332e-05
e11602,0.15457408414418738,2.0421940651674377e-05,2.9757385880377835e-05
e11603,0.22010803832778744,1.0283928533812313e-09,2.7877697564754805e-09
e11604,0.16081681976604206,9.228099339299804e-06,1.3973457377268764e-05
e11605,0.10109519306815808,0.005492305369695138,0.006348563943827442
e11606,0.10032696980123394,0.005861357856026093,0.006762974507735794
e11607,0.06990046782831598,0.055201484801714704,0.059646497668139356
e11608,0.15204563475735444,2.7930904141189894e-05,4.0033491242414207e-05
e11609,0.07289955278907603,0.04552582412678532,0.04944677983424451
e11610,0.1771674233959839,9.96647193459978e-07,1.7122050919655968e-06
e11611,0.09573042493278466,0.008573742744423834,0.009771906106187531
e11612,0.1598289957298904,1.0485265476601823e-05,1.5787000301458446e-05
e11613,0.10589787897715819,0.00362257714040066,0.00424254267266791
e11614,0.20485268365753984,1.4093203936276973e-08,3.181562771774382e-08
e11615,0.13458475107337128,0.00021235408311901985,0.0002777603690067369
e11616,0.15634145491887852,1.6359310308741278e-05,2.4082479933183687e-05
e11617,0.13005802801148714,0.0003459930476147204,0.0004433808775537984
e11618,0.1572336057237988,1.461293487161228e-05,2.165604735962797e-05
e11619,0.02646692456979057,0.468332244624821,0.4803531423582073
e11620,0.14345457699450173,7.80125587637785e-05,0.00010637590238448625
e11621,0.16143990325053456,8.510502943172752e-06,1.294065801738638e-05
e11622,0.1010269015907669,0.0055242436084093445,0.006384368883637027
e11623,0.18861395886017282,1.84815348998126e-07,3.5144055853442023e-07
e11624,0.25595731434956925,9.954013634461548e-13,4.719677658465209e-12
e11625,0.15380897050916445,2.246331949024779e-05,3.2579262288166386e-05
e11626,0.17829833613809062,8.477695457683826e-07,1.4707186784753563e-06
e11627,0.12952231287121094,0.000366197699151969,0.00046815715104228336
e11628,0.18962238729658837,1.5851146738845197e-07,3.0459426429414777e-07
e11629,0.04511541973751956,0.21624370052982436,0.22640341140335163
e11630,0.0211238424166464,0.5627526811081659,0.5737960933572015
e11631,0.1902219905440334,1.4462536480344107e-07,2.7928624547195315e-07
e11632,0.13452984512945082,0.00021363489582423213,0.000279343874558264
e11633,0.09485675750387913,0.00920083800606303,0.010468649303639468
e11634,0.16891424769039384,3.1470590110012955e-06,5.049146800422282e-06
e11635,0.0263205541187173,0.47079673508482867,0.4828311187480978
e11636,0.09516747201918768,0.0089732824720772,0.010218501928145137
e11637,0.10120807093940082,0.005439879693251232,0.006290157228105725
e11638,0.10273653064287132,0.004773053949402986,0.0055397045137711085
e11639,0.1538181816443711,2.243762946518506e-05,3.254437509892002e-05
e11640,0.13348587558478509,0.00023940904206365402,0.00031128650356528683
e11641,0.15495722330539533,1.9467179401903803e-05,2.841012014895326e-05
e11642,0.07852519805798691,0.031197396269489766,0.03422426602882284
e11643,0.15710171395191722,1.4859438557768918e-05,2.2000061550450225e-05
e11644,0.18050603852245375,6.163542218913531e-07,1.0901652311472693e-06
e11645,0.16631496510263225,4.470131742847857e-06,7.040413271283923e-06
e11646,0.13272999312972877,0.00025985773917163807,0.0003367742761000063
e11647,0.17962688974741234,7.001099957430707e-07,1.2291300322264762e-06
e11648,0.13917202696180928,0.00012746091340441287,0.0001700618288131288
e11649,0.1285244912189828,0.00040679617916502116,0.0005176980217039024
e11650,0.2701558112488135,4.640309493601612e-14,2.9212957583888665e-13
e11651,0.14418158633767003,7.16748750544692e-05,9.815097808862764e-05
e11652,0.10245181790639453,0.004891370237198342,0.005674046500743049
e11653,0.03304636654808747,0.3651682170512309,0.3771850679601108
e11654,0.2091395951902418,6.888508769380299e-09,1.630949726480285e-08
e11655,0.17560495710183233,1.2441901635557723e-06,2.1073609885743356e-06
e11656,0.11532963296614386,0.0015240293384525129,0.0018395210672168985
e11657,0.009601581606335566,0.7925167662416285,0.7995885037623406
e11658,0.22835520669174023,2.3006137422958324e-10,6.969434232255605e-10
e11659,0.20482781960977917,1.4151205745294531e-08,3.192483781106011e-08
e11660,0.12726721187048826,0.0004639288045852005,0.0005872142991505846
e11661,0.1806380501025767,6.046414820381557e-07,1.0702095074765897e-06
e11662,-0.0065237998445135306,0.8581551438566283,0.86404185027483
e11663,0.1810013672863198,5.735011815001687e-07,1.0178073229156654e-06
e11664,0.22775826888041512,2.5690098621116644e-10,7.706255088336165e-10
e11665,0.18236642331997652,4.697244471900905e-07,8.43790982043943e-07
e11666,0.1107643015788215,0.0023362036791550376,0.002775383751130395
e11667,0.15245015227144293,2.657498584656826e-05,3.819182626899028e-05
e11668,0.0684233012791435,0.06056281861451985,0.06533312139800211
e11669,0.2536556991027965,1.6081809022692975e-12,7.318271199441807e-12
e11670,0.2250372945881014,4.231722760067964e-10,1.227211934207993e-09
e11671,0.2277268829417499,2.5839359059564003e-10,7.746205667513188e-10
e11672,0.165421429759251,5.0371015233240445e-06,7.87665569025212e-06
e11673,0.15677838747776704,1.548058020658259e-05,2.2872042921597263e-05
e11674,0.22845422536691604,2.2588198767780543e-10,6.854513877188988e-10
e11675,-0.022253477573339824,0.542050439780469,0.5533680681081071
e11676,0.10858339337433819,0.0028497611673008816,0.0033622011756262254
e11677,0.10637288641806911,0.0034733627313551824,0.004071865587862629
e11678,0.1664455231221406,4.392582548441906e-06,6.925948238173991e-06
e11679,0.20960714756193158,6.365242710162988e-09,1.5149901917503106e-08
e11680,-0.030028878373017796,0.4106021502702924,0.4227755363159734
e11681,0.23786099172858433,3.807538031309278e-11,1.327667895970819e-10
e11682,0.1122019507983031,0.00204551371152236,0.0024427342090311424
e11683,0.1659486490545424,4.6947682157334525e-06,7.372041939011734e-06
e11684,0.2165972285080651,1.911365283281188e-09,4.967502825818942e-09
e11685,0.08498060027193119,0.01968567058600996,0.021897420048160886
e11686,0.23782614587483308,3.833278628235184e-11,1.335707313988446e-10
e11687,0.28340413841231027,2.244742986144979e-15,1.8808583336541085e-14
e11688,0.1324342291457692,0.0002682950432255407,0.000347076081400784
e11689,0.2014069916054662,2.4778303240037788e-08,5.374844500509614e-08
e11690,0.2735585801961733,2.1651950265964306e-14,1.4655571778662916e-13
e11691,0.13203506107296026,0.0002800889845229057,0.0003616982992865557
e11692,0.22803635769063135,2.4403799869847556e-10,7.358115415302521e-10
e11693,0.19421481753281666,7.795680217423557e-08,1.5630633383045721e-07
e11694,0.19769589827313494,4.500216658065759e-08,9.381344175100419e-08
e11695,0.1937967140909338,8.321920528742377e-08,1.661878760882823e-07
e11696,0.263999800942575,1.7932924061068688e-13,9.962735589482605e-13
e11697,0.10626014605558427,0.0035082637067866576,0.004111327234265031
e11698,0.12805119449769273,0.00042748650206016133,0.0005426062884932523
e11699,0.26276195498669,2.343587783692189e-13,1.2700816148005055e-12
e11700,0.22758558632946593,2.6521850062928197e-10,7.938129149003817e-10
e11701,0.07907112482217295,0.03003931272723986,0.032986553541114294
e11702,0.15495043126962152,1.9483729133868174e-05,2.8431928559358852e-05
e11703,0.15806814867455649,1.3141117894891227e-05,1.958276517210839e-05
e11704,-0.018040805902959447,0.6211135600637302,0.6317808140088035
e11705,0.20833328678245355,7.89055374299248e-09,1.8489238405025603e-08
e11706,0.16520539303306117,5.184160157826349e-06,8.097071434011801e-06
e11707,0.15949513453743433,1.094589298180493e-05,1.644073291100597e-05
e11708,0.23563267761255013,5.845688030490726e-11,1.966681180165096e-10
e11709,0.1742705627213023,1.5014077856031003e-06,2.5185884627414395e-06
e11710,0.01211818645444785,0.7398945176349209,0.7483177932981767
e11711,0.0790353175089731,0.03011412504041467,0.03306688121747238
e11712,0.1308012007399671,0.00031968296958102723,0.0004110416162474925
e11713,0.1792653331677027,7.376415751747537e-07,1.2899004697695604e-06
e11714,0.20420150005062385,1.569101220747926e-08,3.5115962992446835e-08
e11715,0.20357044231852223,1.740622312475875e-08,3.8663225826844416e-08
e11716,0.25599871376698513,9.868061942370678e-13,4.6833873754633076e-12
e11717,0.256636142821441,8.632887903994995e-13,4.1376317266257324e-12
e11718,0.11153790824893256,0.002175398172764008,0.002591465048668288
e11719,0.14158479926134634,9.682761909170875e-05,0.00013071498676650188
e11720,0.07398178635392862,0.04240413826013265,0.04613429289686949
e11721,0.16654281187942951,4.3356329398135216e-06,6.839405113142217e-06
e11722,0.2091832001515441,6.8379942326452184e-09,1.619760566952028e-08
e11723,0.16968895874440193,2.831583612075167e-06,4.565960123190651e-06
e11724,0.0642978380297371,0.0778531558463767,0.0835685744291977
e11725,0.2215083965440666,8.007899220184274e-10,2.2093053442626793e-09
e11726,0.11884938961904384,0.0010850286890666148,0.0013255614778332394
e11727,0.24222432141823658,1.6239781222792574e-11,6.070091028053574e-11
e11728,0.21287043592176996,3.6486045745749328e-09,9.015052276389516e-09
e11729,0.20733605524163748,9.326726191546095e-09,2.1596678055825842e-08
e11730,0.22564270542395318,3.7890436421050957e-10,1.1072242067238093e-09
e11731,0.016654455556639258,0.648185225367138,0.6584423677797879
e11732,0.24799231540587602,5.1307391624689e-12,2.1021558437951638e-11
e11733,0.1426254663696455,8.588477712006672e-05,0.00011666259827230906
e11734,0.14133761939112946,9.961332277953129e-05,0.0001343207157685779
e11735,0.2656796902193255,1.2443426118740201e-13,7.158837229341718e-13
e11736,0.23339021113805447,8.960029378836107e-11,2.919197521919426e-10
e11737,0.09081084394924087,0.012669058407034292,0.014284903524278
e11738,0.16975457282797823,2.8063025821699995e-06,4.527762395425895e-06
e11739,0.23349817794459662,8.778556400135381e-11,2.865233268208858e-10
e11740,0.17768938868554104,9.250537730189753e-07,1.5946728331777913e-06
e11741,0.1693559990788012,2.9632704132913935e-06,4.7690320440354816e-06
e11742,0.2712733810185846,3.6168866787282004e-14,2.329971630917532e-13
e11743,0.1658372048667333,4.765223400369347e-06,7.478037707000081e-06
e11744,0.011945712678255577,0.7434655267100448,0.7518148270506577
e11745,-0.04542164126091137,0.21313903525510447,0.22323509481981993
e11746,0.19720814332161055,4.8632725108710986e-08,1.0078009264431412e-07
e11747,0.12916846930646114,0.0003801410872712147,0.0004852657410159197
e11748,0.2101605511234807,5.795646353410572e-09,1.3873855699852086e-08
e11749,0.22195838674023005,7.386758263701001e-10,2.0490171375473922e-09
e11750,0.11200267272191528,0.0020837258703669784,0.0024859799052939367
e11751,0.23551669924859603,5.97688441742021e-11,2.007426158762231e-10
e11752,0.16467452077918854,5.563160765172406e-06,8.654385493037123e-06
e11753,0.20186689825122825,2.299375270370042e-08,5.011781805078185e-08
e11754,0.09471427435244352,0.00930689561378528,0.010586899663560481
e11755,0.27665059853645774,1.0730515445344076e-14,7.776302161775205e-14
e11756,0.1935932172387612,8.590311753593717e-08,1.7120400991138205e-07
e11757,-0.02379275904359176,0.5144650010569813,0.5261513784065129
e11758,0.07550311186077482,0.038322870322482355,0.041824345695809964
e11759,0.20023488892033653,2.99542540321004e-08,6.40336937628959e-08
e11760,0.24426541287716602,1.083850802108734e-11,4.18402152511422e-11
e11761,0.14332871664324123,7.916207213058427e-05,0.00010786204966782793
e11762,0.06021548094111871,0.09871466778181552,0.10533093237845195
e11763,0.17390763221118916,1.5797522522253473e-06,2.6411047483226423e-06
e11764,0.035046367531958236,0.3368542778517489,0.3485907503510038
e11765,0.1470487388045841,5.111343962232332e-05,7.112491773192322e-05
e11766,0.17238003901728294,1.954651146895051e-06,3.2237326225104853e-06
e11767,0.2243801504076352,4.769257789977986e-10,1.3697247802072725e-09
e11768,0.1628929676416993,7.038082614460244e-06,1.0815277531101071e-05
e11769,0.20239494886227571,2.1098153277601847e-08,4.625462710413977e-08
e11770,0.07286468043336108,0.045629544735499364,0.04954591260088598
e11771,0.1969428665500132,5.0724619762092795e-08,1.0476595052056529e-07
e11772,0.04056905619847955,0.26619941441261,0.277320089352473
e11773,0.2646736439795391,1.549256298816434e-13,8.741196582491362e-13
e11774,0.3223818343668131,1.1354180176797553e-19,2.786044211076095e-18
e11775,0.12378128947585257,0.0006637761043512784,0.0008268117474080146
e11776,0.09291737790648863,0.010740932356122194,0.012170161924889351
e11777,0.3088496061770857,4.173657838873095e-18,6.736073884312618e-17
e11778,0.13806300061992377,0.00014441262168604605,0.00019176639340399816
e11779,0.3414291047660933,5.168218539226734e-22,2.5711887232653e-20
e11780,0.2879945586595121,7.561950421114578e-16,7.081544159067299e-15
e11781,0.16122067938648652,8.7566866832303e-06,1.3289968349319932e-05
e11782,0.19874391641553435,3.80667743007029e-08,8.018723495120014e-08
e11783,0.22612892396111878,3.466496117072633e-10,1.0191058166604432e-09
e11784,-0.031127732604665698,0.3936820601426261,0.40583676941764707
e11785,0.1821288913512501,4.863792331282844e-07,8.718986342899612e-07
e11786,0.2522447187188141,2.152931162611946e-12,9.554845724113232e-12
e11787,0.25503292445091325,1.2075937743302881e-12,5.635815222601485e-12
e11788,0.2887095962001232,6.371519363284984e-16,6.0841283747299035e-15
e11789,0.256966680489728,8.05338096724623e-13,3.888111810165313e-12
e11790,0.16876325350502955,3.212345094611501e-06,5.14575121812516e-06
e11791,0.31173023881981426,1.9678988594952345e-18,3.490301898748232e-17
e11792,0.21662727204365448,1.9013384709619697e-09,4.9446727093757445e-09
e11793,0.3725000003525945,3.382083724725611e-26,7.315594143699963e-24
e11794,0.28671188348644117,1.0269482490429557e-15,9.34443079833325e-15
e11795,0.2428515592648557,1.4347764806781913e-11,5.425052625022992e-11
e11796,0.27867006229824015,6.751529003744231e-15,5.117529600181283e-14
e11797,0.19100290115740373,1.2829150612318639e-07,2.4921914992692397e-07
e11798,0.2189151102970022,1.2709683089918254e-09,3.3926585310445773e-09
e11799,0.12003074559178116,0.0009661189584891614,0.001185677907735696
e11800,0.1961964363706742,5.7088479454950977e-08,1.1692679509608115e-07
e11801,0.2634205014703558,2.0329251097979e-13,1.116005784413192e-12
e11802,0.2046336326908963,1.4612227682101954e-08,3.288660154646334e-08
e11803,0.25229577294039435,2.130391400548528e-12,9.467349010923562e-12
e11804,0.3494433247065212,4.766357377395205e-23,3.3996599215112754e-21
e11805,0.16607664052923363,4.615080378627789e-06,7.2550510059976365e-06
e11806,0.2374881159716981,4.0919664604511565e-11,1.414700009780716e-10
e11807,0.24257223933538963,1.5162092332826984e-11,5.6961607971164245e-11
e11808,0.1422535145220162,8.965462279741011e-05,0.00012153453635343742
e11809,0.22760675317226248,2.6418502411278175e-10,7.911635786071267e-10
e11810,0.09963815956050023,0.006211070031535305,0.007149484823435479
e11811,0.21637660529023364,1.9865882180438173e-09,5.142183342751297e-09
e11812,0.2831697108862423,2.3717281006106694e-15,1.9814185223405677e-14
e11813,0.3176317648154021,4.109446224413602e-19,8.699785092109647e-18
e11814,0.30610633543685656,8.474724050331539e-18,1.2642204542848397e-16
e11815,0.18006470258371807,6.571172980508995e-07,1.1581466859634132e-06
e11816,0.18904576038977103,1.7307377882126133e-07,3.306295669139964e-07
e11817,0.1953358916793092,6.538508112341096e-08,1.3263640309438105e-07
e11818,0.1629486004494637,6.986849806908669e-06,1.0739036931913379e-05
e11819,0.23161281716782156,1.2530476231647754e-10,3.980151269110779e-10
e11820,0.16860028906339067,3.2842609079644264e-06,5.254768103147611e-06
e11821,0.3075356599054447,5.864855524908409e-18,9.096697189842349e-17
e11822,0.11826288620144729,0.0011489538173740162,0.0014013349451914025
e11823,0.3213422885688278,1.5075249046691865e-19,3.597091798910889e-18
e11824,0.08506378051448131,0.019565539710953424,0.021767442290376984
e11825,0.3737383495247733,2.2526581233919502e-26,5.2738701947646836e-24
e11826,0.2411172167660715,2.0191324815205385e-11,7.416156585872778e-11
e11827,0.1644022142902252,5.76769720032849e-06,8.959267370738971e-06
e11828,0.0842523350042006,0.020765190472060158,0.023055698844724495
e11829,0.21846565023030093,1.376106684021424e-09,3.6522436665812665e-09
e11830,0.28644769786876884,1.093552393753843e-15,9.869248360862348e-15
e11831,0.2547432657978811,1.2827714171976498e-12,5.954548915846333e-12
e11832,0.317467897102291,4.2941482212848515e-19,9.061882248522646e-18
e11833,0.16545148312488167,5.016962515110167e-06,7.846396891755134e-06
e11834,0.2847642077098677,1.6295595346586509e-15,1.4068648477096379e-14
e11835,0.17878637628158742,7.903481855193289e-07,1.3766239730271024e-06
e11836,0.23759491037323976,4.008449388812904e-11,1.3894580768578059e-10
e11837,0.27957101594290795,5.4839695713242954e-15,4.246342197251108e-14
e11838,0.16531049621206878,5.1121100207157006e-06,7.988926449838419e-06
e11839,0.043269081930416724,0.23565266666900814,0.24625784102889578
e11840,0.26246693356849843,2.4974289182194353e-13,1.3439382226221407e-12
e11841,0.22150508874633582,8.012648202552328e-10,2.2103091104905925e-09
e11842,0.1530957475750496,2.4539594516873462e-05,3.5415035962418006e-05
e11843,0.22090503550552282,8.921064416391543e-10,2.4439590017372207e-09
e11844,0.23095104361447533,1.4187178417641177e-10,4.465045872387465e-10
